12103420	163.5
12115858	167
12115958	164
12123892	184.8
12134417	163.5
12134489	168.8
12134570	170
12144519	168.6
12161655	154
12178197	164
12178198	154
12178449	130
12178622	162
12178697	162
12182539	168.6
12184103	196.9
12191297	186
12191298	189.9
12191299	195.9
12191300	164
12191310	187.1
12191311	162
12191312	168.6
12191313	168.6
12191314	170
12191315	168.8
12193167	219.2
12195136	168.6
12199912	178.7
12200685	170.7
12201920	219.2
12211059	160.2
12211070	199.3
12211666	178.7
12217875	163.5
12217985	176.8
12217986	175.4
12218127	158.4
12218504	174.3
12218579	168.6
102400191	45
102534265	0
11000945	135.2
411247	218
411254	137.4
413112	94
414259	135.6
5217376	102
5217377	102
11623107	205.8
11623130	222.4
12024457	226.4
12024464	224
12024467	203.7
12026098	229.5
12026242	223.8
12027086	212
12027183	224
12027184	226.4
12027185	203.7
12030105	222.9
12030222	222.4
12030223	221.7
12030803	221.7
12030804	222.9
12031212	222.4
12035427	229.5
12035537	212
12045380	225
12045381	224
12045532	224
12051505	225
12088825	224
12141432	228.2
12143886	229
12152422	229
12154231	224
12154306	226.4
12154307	203.7
12154340	224
12155434	199.8
12170238	183.6
12175309	120
12175791	222.4
12175792	222.9
12177693	222.9
12177694	222.4
12189510	222.4
12190917	202.2
12190918	202.2
12199282	228
12199897	226.4
12204375	167.5
12208054	178.8
12209197	172.6
12209431	172.3
12217400	173.1
12217955	228
12218072	229
12218811	173.4
413105	120.6
413113	122.4
11270363	212.6
11270510	211
11629023	213
11629120	240
11629121	213
11629122	213
11629134	213
11629259	213
11629342	240
12021320	213
12022557	212.6
12025943	215
12028882	240
12033314	213
12033315	213
12033316	215.3
12037384	200.8
12037385	200.8
12047372	213
12055935	212.6
12055936	199
12055937	199
12055938	212.6
12057590	213
12061388	210.3
12075020	213
12076459	213
12079319	213
12080195	221.5
12082465	222
12084089	213
12084100	222
12084489	213
12084500	212.6
12084504	212.6
12084535	213
12084536	221.5
12084538	221.5
12084849	213
12091163	201.4
12091913	210
12100358	213
12100627	212.6
12104446	212.6
12108114	212.6
12108115	212.6
12108135	212.6
12108136	212.6
12109698	231.5
12109714	212.6
12110772	222
12110773	221.5
12110775	213
12110782	213
12110860	221.5
12110892	221.5
12110922	213
12112078	221.5
12114100	215.8
12122123	210
12129963	222
12130211	222
12131410	213
12131411	221.5
12131412	213
12131413	221.5
12131448	221.5
12131449	222
12131501	215.8
12131502	221.5
12131503	221.5
12131505	215.8
12131506	221.5
12131507	221.5
12131508	221.5
12131509	210.7
12131510	221.5
12131733	229.1
12133231	212.6
12133232	212.6
12133852	221.5
12136938	221.5
12137047	221.5
12137049	221.5
12137111	221.5
12137113	221.5
12137117	221.5
12137118	221.5
12137119	221.5
12137135	215.8
12137136	222
12137137	221.5
12137138	221.5
12139497	215.8
12142014	215.8
12142015	215.8
12142016	215.8
12144462	221.5
12156089	221.5
12156116	221.5
12156117	221.5
12156118	221.5
12156119	221.5
12159304	222
12159335	221.5
12163122	221.5
12163131	210.3
12165222	221.5
12165223	221.5
12165244	221.5
12165260	221.5
12165263	221.5
12165265	221.5
12165266	221.5
12165267	221.5
12165268	221.5
12165269	221.5
12165280	221.5
12165281	223.8
12167268	228.3
12167269	221.5
12167279	210.3
12167285	223.8
12168834	215.8
12168835	221.5
12168836	221.5
12168837	221.5
12168838	221.5
12168839	221.5
12170150	213
12175078	221.5
12176054	215.8
12178367	221.5
12179168	228.3
12179169	215.8
12179190	215.8
12183926	221.5
12183927	221.5
12183928	215.3
12183929	210.3
12183930	221.5
12186418	221.5
12186863	215.8
12188167	212.6
12188168	212.6
12190166	229.1
12190167	221.5
12190173	221.5
12190236	221.5
12190237	221.5
12190239	221.5
12192018	221.5
12192019	221.5
12192685	230
12195046	230
12195047	230
12195788	230
12195789	230
12199623	192.6
12199642	213.1
12199677	178.2
12200625	221.5
12201006	221.5
12202537	230
12202538	230
12202594	228.3
12202595	230
12204761	221.5
12204762	221.5
12204763	221.5
12204764	221.5
12204766	221.5
12204767	221.5
12204768	221.5
12204769	221.5
12204790	230
12204791	221.5
12204943	230
12204944	230
12204945	230
12216548	215.8
12217378	230
12219947	224.7
12087403	164.7
11625974	100.5
12047057	100.5
12047122	100.5
12047242	154.8
12104085	169
12104131	169
12040442	97.4
12040443	97.4
12047894	109.8
12094180	160.7
12164576	201.6
12164641	201.6
12164642	201.6
12164643	201.6
12164644	201.6
12164646	201.6
12165142	201.6
12165144	201.6
12165161	201.6
12165682	201.6
12169810	216.6
11625963	168
11625964	162
11625967	162
11625969	162
11625970	162
11625971	168
11892469	102
12035668	162
12035893	168.6
12035894	163.8
12045905	152.5
12045907	159
12045908	141.5
12055398	102
12058526	168
12077081	119.4
12078362	160
12078917	143
12080704	154.8
12080724	167.7
12080726	165.6
12081377	144.4
12096394	165
12096395	163.4
12107945	106
12109552	102
12111958	144.6
12168927	210.2
12170954	207.5
12173407	216.6
12173408	216.6
12175790	208.5
12178419	162.3
12178447	207.5
12178459	210.2
12178460	162.3
12178461	168
12178462	168
12178463	216.6
12178941	212.1
12179195	212.1
12179258	210.2
12188443	220
12188503	220
12188504	205.2
12188505	141.5
12188506	159
12194755	201
12205858	217.3
11333454	109.8
11333455	109.8
11333458	109.8
11333459	114.6
11333460	109.8
11339278	104.2
11339279	114.2
12040442	97.4
12040443	97.4
12047894	109.8
12099019	115
12099135	110.2
12100074	115
12100774	110.2
12100775	110.2
12106584	111.2
12106614	108.6
12106615	111.2
12106627	103.8
12106628	111.2
12106641	103.8
12106643	103.8
12108023	183.7
161352	173.2
162230	173.2
162234	150.6
162436	138
162437	138
162438	138
162439	138
11625883	111
11625884	111
11625891	111
11625892	111
11625897	111.6
11625898	111.6
11625902	111
12017369	114
12017401	114
12017431	114
12035186	143.8
12044641	110
12077190	133
12103829	205.8
12103850	205.8
12103851	205.8
12103852	205.8
12103853	205.8
12104126	205.8
12105809	200
12105818	200
12105830	200
12105841	200
12114294	95
12130064	199
12130123	199
12130124	199
12130126	199
12132906	200
12133004	200
12133005	205.8
12145058	205.8
12145208	195.9
12147651	163.2
12147874	192.2
12147876	192.2
12164504	205.8
12164505	205.8
12164649	114
12164651	114
12164937	114
12165504	114
12166437	163.2
12166448	155.8
12173409	195.9
12179191	187.2
12179192	193.3
12184572	155.8
12192686	193.3
12192687	187.2
12194325	205.8
12194326	195.9
12039858	149
11625568	158.4
11625792	159
11626982	145
12040257	154
12045648	154
12075143	147
12075379	143
12087689	140
12090758	142.4
12101588	154
12103779	147.1
12103827	165.2
12104764	159.6
12108880	148.7
12109559	159.6
12109582	160.8
12113796	149.2
12113822	169.8
12114295	99
12114296	95
12118194	195.9
12129235	148.9
12145054	199
12147778	148.7
12155711	148.9
12155712	149.2
12155745	165.2
12155751	159.6
12177203	196.2
12177413	195.8
12178544	188.7
12179545	169.8
12182590	105.3
12185812	148.9
12185813	154
12185814	158.4
12185815	159.6
12185816	165.2
12185817	149.2
12194327	206.6
12199663	158.4
12209058	206.7
12210736	173.4
12217307	175.6
12219048	195.9
11280001	115.1
11280002	111
11280005	111
11281508	115.1
11281509	111
11281510	111
11625979	98.5
12055187	111
12055188	111
12059609	123.2
12059610	123.2
12059611	115.7
12077664	123.2
12077665	123.2
12080113	111
12095981	123.2
12125365	110
12125535	110
12125594	110
12165500	191.2
12178548	123.2
12181344	205.4
12181345	205.4
12181346	205.4
12181347	205.4
12181348	205.4
12181362	207.2
12181363	205.4
12194287	193
12194288	193
12194289	193
12194290	193
12194303	193
12194469	193.1
12203342	193
12203343	193
12203344	193
12207684	199.5
11625003	159.2
11625004	159.2
11625010	145
11625040	145
11625041	145
11625044	145
11625080	159.2
11625084	145
11625085	145
11625086	145
11625088	145
11625089	145
11625091	145
11625092	145
11625093	145
11625104	145
11625105	159.2
11625107	145
11625108	145
11625393	145
11625437	144
11625439	145
11625466	146
11625469	146
11625479	98
11625484	159.2
11625519	147
11625570	156.4
11625582	155
11625592	156
11625684	145
11625925	146
11625926	146
12018221	146
12018261	146
12027813	145
12027814	145
12027965	145
12028331	145
12028584	98
12029711	159.2
12035166	98
12045529	145
12045545	145
12045546	145
12045620	145
12045640	147.1
12045688	145
12048757	121
12048758	121
12048893	121
12049174	121
12050765	95.8
12050766	98
12050767	98
12058428	145
12062793	121
12072557	145
12074709	145.4
12079577	145
12079578	145
12086882	159.2
12087320	112.8
12087418	145
12087558	145
12087571	145.4
12087572	145.4
12087574	145
12093377	145.4
12098956	145.4
12108577	145.9
12111560	95.8
12117323	95.8
12117324	95.8
12117325	95.8
12126478	145.4
12126630	145.4
12126633	145.4
12143517	145.4
12147583	145.4
12147584	145.4
12160805	145.4
12160806	145.4
12160807	145.4
12160850	145.4
12161150	145.4
12161152	145.4
12161153	145.4
12167222	112.8
12173939	145.4
12178470	145.4
12178471	145.4
12180275	145.4
12180276	145.4
12180277	145.4
12180278	145.4
12188419	145
12188601	145
12199427	147
12199532	145
12205535	197.9
12205536	195.9
12205582	197.9
12206323	145.4
12206324	145.4
12212758	159.2
12212904	195.9
12212974	195.9
12213378	146.5
12213419	146.5
12221585	143
12222252	146.5
12222253	146.5
11625989	102.6
11625991	102.6
12047057	100.5
12047121	155
12047122	100.5
12047242	154.8
12118706	218
12118708	218
11333458	109.8
11625510	98
11625981	98
12025244	98
12025245	98
12048204	145
12074657	145.4
12074658	145.4
12093376	145.4
12108024	115
12108040	115
12108546	187
12108548	115
12108554	183.7
12108561	187
12108563	183.7
12109563	147.8
12147650	114
12151285	165
12151286	165
12176605	145.4
12176606	145.4
12176607	145.4
12176675	145.4
12176676	145.4
11626005	96.6
11626006	96
11626007	103
11626012	171.5
11626013	171.5
11626021	150
11626063	109.5
11626073	164
11626132	109.5
11626177	96
11626183	99
11626239	148.6
11626240	148.6
11626241	103.5
11626273	96
11626282	148.6
11626286	183
11626311	109.5
11626314	99.2
11626321	96
11626322	192
11626323	192
11626324	192
11626325	103.5
11626339	169
11626340	169
11626341	169
11626343	208.6
11626345	109.5
11626346	106.8
11626350	104.6
11626352	99.2
11626754	148.6
11626755	148.6
11626928	169
11626932	98.5
11626933	98.5
11626988	103
11626990	148.6
11626991	148.6
11626993	152
11892024	104.1
11892026	104.1
11892027	104.1
11892718	104.1
11892719	104.1
12012022	111
12012261	111
12016814	109.8
12016815	109.8
12018923	103.5
12018925	103.5
12018927	103.5
12018928	103.5
12018982	104.2
12018984	103.5
12019271	148.6
12019752	148.6
12019753	208.6
12019754	148.6
12021449	169
12021450	169
12021451	169
12021452	169
12021599	142
12021600	148.2
12021601	148.2
12021976	148.6
12024845	183
12024847	183
12025262	103.5
12026645	148.6
12028772	169
12029202	205
12034935	103.5
12034936	103.5
12034937	103.5
12034938	103.5
12038965	103.5
12044313	132
12044483	103.5
12045738	103.5
12046535	103.5
12048109	104.2
12048180	103.5
12048528	169
12048529	169
12052621	103
12052623	148.6
12052625	148.6
12052629	103.5
12052836	151
12056323	103.5
12065370	169
12066533	103.5
12072017	172.2
12072018	172.2
12072019	172.2
12075260	103.5
12076153	115
12078916	149.8
12080770	211
12080854	109.5
12080954	212.5
12080955	212.2
12081002	212.5
12081003	200
12081004	192
12081911	101
12082585	118
12083121	104.2
12083362	104.2
12084406	184.2
12086190	192
12086255	169
12090526	104.2
12091129	149.8
12092820	149.8
12092821	99.7
12092983	99.7
12092984	99.7
12095657	104.2
12099038	191
12099039	191
12100183	142
12104431	212.5
12104539	212.5
12107797	103
12107821	192.2
12108003	104.2
12108407	185.4
12115345	104.2
12116364	184.2
12116935	192.2
12117464	209.4
12117586	209.4
12117587	209.4
12117588	209.4
12117589	209.4
12120046	211
12120375	191
12126883	212.2
12126911	212.2
12127549	189
12127560	104.2
12127562	191
12128306	169
12128307	169
12133585	149.4
12133589	110.1
12133600	96.6
12133602	172.2
12133605	147.8
12133606	147.8
12133607	147.8
12135193	212.2
12135201	119
12141035	118
12144831	101.8
12145009	101.8
12146765	104.2
12146909	149.8
12148300	212.2
12148301	192.2
12151816	162
12152019	212.2
12153592	103
12154580	207.2
12154965	99.2
12155238	212.2
12156271	209.4
12156272	209.4
12156274	209.4
12156276	209.4
12160808	212.2
12161189	172.2
12161200	110.7
12161201	109.5
12161712	99.2
12161714	99.2
12162142	212.2
12163193	172.2
12163194	172.2
12165797	212.2
12166476	209.4
12166887	177.9
12167633	102.5
12167634	102.5
12168780	212.2
12169832	104.2
12170597	209.4
12170598	209.4
12170599	209.4
12175211	208.6
12175212	208.6
12175213	185.4
12175645	205
12177695	97.8
12178124	209.4
12178125	104.2
12182317	191
12182318	104.2
12189579	119.1
12189610	119.1
12189611	102.2
12189612	102.2
12189613	102.2
12189614	102.2
12189938	212.2
12189939	192.2
12189970	212.2
12190304	212.2
12190558	212.2
12191444	155
12191445	155
12193321	102.2
12193322	97.8
12193323	97.8
12193324	97.8
12193325	102.2
12193326	102.2
12193327	177.9
12193328	177.9
12193332	207.2
12195376	119
12195377	177.9
12195402	207.2
12203702	97.8
12208058	212.2
12210966	162
12212460	212.2
12212461	212.2
12212462	212.2
12212468	212.2
12212469	212.2
12217308	208.6
12217309	208.6
12219994	212.2
12220087	212.2
12220088	212.2
12220089	212.2
12220170	212.2
12220203	212.2
12220401	212.2
12220402	212.2
12220464	136.2
169422	115
5421324	193.5
5421709	106.8
12049600	123.5
12089843	113.3
12089853	113.3
12089855	113.3
12089959	113.3
169014	124.8
11626155	169
5421705	122.1
5421707	122.1
5421797	122.1
11626317	103
11626931	98.5
12019270	148.6
12022032	169
11626931	98.5
12022032	169
12192885	104.2
12042756	211.2
12097885	211.2
12069522	105
12069523	174.9
12069524	101.2
12060382	195
12061381	211.2
12062962	211.2
12063093	211.2
12080952	211.2
12081438	211.2
12081512	211.2
12083122	211.2
12095468	211.2
12095469	211.2
12095490	211.2
12095492	211.2
12095493	211.2
12095495	211.2
12095496	211.2
12095497	211.2
12095498	211.2
12096239	211.2
12097883	211.2
12097884	211.2
12097958	211.2
12097967	211.2
12132243	220.5
12149642	211.2
12150153	211.2
12159397	211.2
12159550	211.2
12159672	211.2
12159673	211.2
12159674	211.2
12159675	211.2
12159676	211.2
12159677	211.2
12159678	211.2
12166821	211.2
12166823	220.5
12167174	211.2
12167175	211.2
12167200	211.2
12177834	211.2
12187351	211.2
12187352	211.2
12187353	211.2
12192888	211.2
12204223	211.2
12211548	211.2
12211783	201.9
12211784	201.9
12211884	201.9
421813	124.8
421818	124.8
421820	124.8
11800941	90
12001522	110
12030971	125.8
12108626	106.5
12122292	109
12124356	115.4
12167367	96
12167368	96
12167400	96
12167403	96
12169353	96
12189602	109
1701109	109
1723351	135
1723370	135
503212	125
5238900	104
12176531	101.5
1652259	105
12165734	134.5
12165739	134.5
12165800	134.5
102340822	0
102340864	0
12004517	174.5
12004518	174.5
12004547	174.5
12004548	174.5
12004549	174.5
12004552	174.5
12004553	174.5
12004555	174.5
12004556	174.5
12004562	174.5
12004563	174.5
12004566	174.5
12004577	174.5
12004580	174.5
12004590	174.5
12004603	174.5
12004676	174.5
12004759	174.5
12005350	174.5
12012600	174.5
12012731	174.5
12012732	174.5
12012733	174.5
12013495	174.5
12098066	201.3
12098110	201.3
12098424	201.3
12141338	201.3
12141353	201.3
12145403	174.6
12145409	174.6
12145429	174.6
12145440	174.6
12145441	174.6
12145442	174.6
12145443	174.6
12146407	174.6
12146408	174.6
12150159	201.3
12164938	195
12187983	176
12212768	210
3400529	174.6
3400534	174.6
3400536	174.6
3400537	174.6
3403354	174.6
3403355	174.6
3403387	174.6
3403395	174.6
3405031	174.6
3439407	174.6
3439408	174.6
3439410	174.6
3439419	174.6
3460685	183
12002164	169
12004600	166.2
12004602	166.2
12029907	180
12029909	180
12047829	177.9
12107881	197.5
12107960	197.5
12145175	175.8
12145286	175.8
12145287	175.8
12145288	175.8
12145289	175.8
12145320	175.8
12145322	175.8
12145404	183
12145405	183
12145407	183
12145408	175.8
12145410	175.8
12145411	183
12206861	183
12206862	183
12206863	186
12206869	195
12206920	141
12206921	191
12206922	175
12206923	176
12207016	135
12207017	141
12207018	143
12207246	191
12207273	195
12207274	186
12207275	199
12207276	176
12207277	177
12207278	186
12207301	183
12207302	191
12207303	171
12207304	176
12207305	183
12207306	183
12207307	183
12207308	175
12207309	186
12207330	183
12207331	183
12207332	190
12207333	231
12207470	191
12207471	183
12215088	175.8
12215089	175.8
12215260	183
670003	175
670004	175
673731	183
673791	176.7
679321	185.4
679331	185.4
679421	186
679431	186
679501	186
681247	185
681358	186
685785	176.7
686317	185
12056021	152.9
12086495	183.3
12087542	183.3
12087543	183.3
12087754	183.3
12088003	183.3
12088714	152.9
12089110	188.8
12089120	188.8
12089121	188.8
12099047	191.4
12099209	183.3
12099237	190.2
12116477	164.6
12116621	165
12116633	183.3
12116641	183.3
12116644	202
12116645	202
12116647	192.3
12126157	192.3
12126231	202
12126244	201
12126258	202
12126331	190.8
12126390	202
12126399	192.3
12141339	202
12141431	192.3
12144726	202
12150190	183.3
12150191	183.3
12156327	171.8
12161314	202
12164506	165
12164575	202
12176361	202
12176600	163
12177479	202
12177500	201
12177501	202
12177502	202
12177504	202
12177505	202
12181597	190.2
12181612	202
12181738	202
12181739	202
12187639	202
12204301	171.8
12204325	171.8
12204326	177.4
12209513	202
12209514	202
12209535	190.2
1500247	100
3403878	181
3404694	181.5
3404697	181
101725036	0
101725038	0
101725041	0
102340846	0
102342398	0
11275707	113
11275708	113
11276088	113
11276348	113
12001878	174.8
12012304	173.6
12012306	173.6
12012307	173.6
12012309	173.6
12012310	173.6
12012311	173.6
12012312	173.6
12012316	173.6
12012318	173.6
12012322	173.6
12012604	178.8
12012605	178.8
12012607	178.8
12012737	178.8
12076971	186.6
12076988	186.6
12076989	186.6
12076990	186.6
12077075	158
12089351	186.6
12089406	186.6
12099064	186.6
12099065	186.6
12099236	186.6
12112459	186.6
12126233	197
12126234	191
12126241	197
12126256	197
12133230	186.6
12141351	186.6
12141352	186.6
12141354	184.6
12181595	197
12181599	186.6
12181610	186.6
12181611	184.6
12202596	201.4
12202597	201.4
12202598	201.4
12202599	201.4
12202670	201.4
12209516	199
12209517	199
12209518	199
12209519	199
12209530	199
12209531	199
12209532	186.6
12209594	186.6
12215092	186.6
12215094	186.6
12215095	201.4
12215096	201.4
12215261	186.6
3401595	181
3498153	169.8
487128	173.4
487138	173.4
676591	178.2
11629014	166.2
12002678	166.2
12002689	166.2
12057925	162
12064359	91
12068326	129
12068327	129
12070521	104.7
12073343	166.2
12099261	89
12114003	111.8
12118324	107
12118325	107
12118331	107
12129959	123
12130020	125
12133055	156.9
12133103	156.9
12134710	118.2
12134789	129
12138969	163.8
12138998	163.8
12139185	118.2
12162984	129
12162986	129
12169013	163.8
12172355	163.8
12172361	163.8
12172379	163.8
12191030	117.9
12191033	117.9
12191035	117.9
12192505	159
12196285	166.2
12199331	117.9
12199785	166.2
12209307	91.2
140447	104.7
142174	90.6
1609189	125
1609191	125
430886	166.2
12066880	111.4
12066881	111.4
12077812	111.4
12088177	111.4
12088180	111.4
12089161	95
12098409	115
12098414	115
12098416	115
12098449	115
12098450	115
12109319	111.4
12109341	212
12109704	212
12109706	212
12109707	212
12109708	212
12109709	212
12109715	212
12109717	212
12109732	212
12109733	212
12109734	212
12109735	212
12109741	212
12109743	212
12109745	212
12109746	212
12109750	212
12110134	212
12116441	212
12138674	212
12138675	212
12147634	212
12150571	212
12150572	212
12150573	212
12156533	115
12156535	115
12156536	115
12159900	95
12173884	115
12173885	115
12175644	212
12179472	212
12179473	212
12187705	212
12187706	212
12195291	213
12195292	213
12195293	213
12195966	230
12195967	230
12195968	230
12196295	230
12196296	230
12196297	230
12196298	230
12196300	230
12196301	230
12196302	230
12196303	230
12196304	230
12196305	230
12196306	230
12196307	230
12196308	230
12196309	230
12196310	230
12196311	230
12196312	230
12196318	230
12196319	230
12196380	230
12203950	212
12203951	212
12203952	212
12203953	212
12207078	230
12214070	212
12214071	212
12214072	212
12214073	212
12214074	212
12214075	212
12214076	212
12214077	212
12214078	212
12214125	212
12214126	212
12214127	212
12214128	212
12214129	212
12214170	212
12214174	212
12214175	212
12214176	212
12214177	212
12214178	212
12214179	212
12214192	212
12214220	212
12214221	212
12214222	212
12214223	212
12214224	212
12214225	212
12214226	212
12214227	212
12214228	212
12214229	212
12214230	212
12214231	212
12214232	212
12214233	212
12214234	212
12214235	212
12214236	212
12214237	212
12217401	212
428513	121.8
12019574	101.4
12019575	101.4
12031316	203.1
12042718	104
12049120	117.6
12050650	118.2
12050651	115.8
12051078	101.4
12054500	118.2
12054503	118.2
12055535	115.8
12055553	115.8
12059322	101.4
12059412	101.4
12070854	191.5
12071296	168.3
12076245	95.4
12076286	95.4
12076299	98.6
12079024	188
12082869	97.8
12082896	97.8
12087323	94.6
12087482	95.4
12093172	168.3
12094263	117.3
12099521	118.2
12099619	118.2
12099641	188
12099941	114.5
12103249	117.9
12103290	117.9
12106127	98.6
12107827	118.2
12107952	101.4
12110447	117.9
12112196	117.9
12112204	117.9
12121885	101.4
12122804	118.2
12123228	168.3
12125737	118.2
12125739	118.8
12126148	118.2
12126230	118.2
12135257	118.8
12137704	105
12137916	105
12137963	105
12138009	105
12139533	104.7
12140805	95.4
12142078	114.5
12157608	117.9
12157616	117.6
12157635	117.6
12161569	117.6
12162205	98.6
12162206	98.6
12162299	117.9
12164091	117.9
12175503	95.4
12175504	95.4
12177226	104.7
12178073	125.1
12178432	94.6
12178492	94.6
12178493	94.6
12178497	94.6
12180738	109.5
12186421	95.4
12186424	95.4
12187898	114.5
12191659	204.9
12192601	119.8
12203839	116
12203850	116
12204684	121.8
12204685	121.8
12207823	98.2
12207824	98.2
12210805	204.9
12210806	204.9
12211264	211.2
12211885	211.2
12211886	211.2
12216591	226.8
12216592	223.7
140674	117.6
142093	168.3
421934	119.8
11275024	105
11275025	105
12010347	112.5
12064696	131
12064697	131
12064698	131
12064699	131
12064710	131
12064711	131
12064712	131
12064714	131
12064715	138
12064716	138
12064906	131
12064907	138
12064950	138
12064951	138
12064953	138
12076344	138
12080330	138
12080331	138
12080332	138
12080333	138
12081427	87.1
12081473	138
12081519	87.1
12081536	87.1
12081540	87.1
12081674	87.1
12082063	87.1
12101485	141.5
12101638	131
12101639	131
12101665	131
12101666	131
12101669	141.5
12101673	131
12101674	131
12101675	131
12101676	131
12101677	141.5
12101678	131
12101679	141.5
12101680	131
12101681	141.5
12101682	141.5
12101683	141.5
12101684	141.5
12101685	141.5
12101691	141.5
12101692	141.5
12101693	141.5
12101694	141.5
12101695	141.5
12101696	141.5
12101697	141.5
12101699	141.5
12102577	131
12106476	141.5
12106477	131
12106478	131
12106524	131
12106616	141.5
12106636	136.4
12106669	136.4
12106678	141.5
12106707	136.4
12106711	136.4
12108381	102
12108382	105
12108682	141.5
12108685	141.5
12108686	141.5
12108995	102
12109004	102
12109015	102
12109016	102
12109020	102
12113155	104.6
12113161	104.6
12113333	104.6
12113342	104.6
12114940	131
12116599	102
12116617	102
12116618	102
12116619	102
12116726	102
12116859	73.5
12117044	73.5
12117045	73.5
12118314	73.5
12118315	73.5
12127663	112.5
12128002	105
12128003	105
12129127	133
12129128	133
12129129	133
12129170	133
12129171	133
12129172	133
12130169	105
12130204	105
12130205	102
12130206	102
12130207	102
12130209	102
12130297	105
12130298	102
12130299	105
12130333	105
12131164	104.6
12131165	104.6
12131195	104.6
12131196	104.6
12132046	112.5
12132047	112.5
12132172	105
12132173	105
12132232	105
12132262	112.5
12141809	133
12141840	133
12141841	133
12141842	133
12141843	133
12141844	133
12142733	100
12142899	100
12142940	100
12142941	100
12142942	100
12142943	100
12152301	102
12152306	102
12152308	105
12152309	105
12152310	105
12152311	102
12152312	102
12152313	102
12152314	102
12152316	102
12152317	102
12152318	102
12152319	102
12152330	102
12152331	102
12152332	105
12152372	105
12157385	141.5
12166434	141.5
